8.956433848833589978e-03 6.121081941651960838e-03
5.772941387673521073e-03 4.927946638313405493e-03
4.913457311587450700e-03 4.196718767004110721e-03
4.251327155864574776e-03 3.804544307365878390e-03
3.622490243272975894e-03 3.135453077970395182e-03
2.778624285783106752e-03 2.269512182166027493e-03
1.988781873710143960e-03 1.701521551515549485e-03
1.653394115182494056e-03 1.469475233469626696e-03
1.500958268998456475e-03 1.381485414432188008e-03
1.429110192515215287e-03 1.358272063246526934e-03
1.395788024226463737e-03 1.305476228511251013e-03
1.352925267816204808e-03 1.281513091862852361e-03
1.324676496324750504e-03 1.269984812377451377e-03
1.298758988331345050e-03 1.206784034783402746e-03
1.260374258118035929e-03 1.169113619945781829e-03
1.244261868710976396e-03 1.145833138153427031e-03
1.215112793223611758e-03 1.200177118942231686e-03
1.195040560042965206e-03 1.085061998497971166e-03
1.182847486209614345e-03 1.099499065976472425e-03
1.173551443577807839e-03 1.658397491533550447e-03
1.163207281329690316e-03 1.200310241380880567e-03
1.147434086320801546e-03 1.559505843161711333e-03
1.144698544603111722e-03 1.057353406654385755e-03
1.130737959198680267e-03 1.051338064813779529e-03
1.119885845166579451e-03 1.070029969115530565e-03
1.115689146675480792e-03 1.075119317064129974e-03
1.112233562904153209e-03 1.013547652429806854e-03
1.096655056542736404e-03 9.970064441713478564e-04
1.088497717093242110e-03 1.003254395669630821e-03
1.089911940488671148e-03 1.017174968722897501e-03
1.080770638237819360e-03 1.085283230385322836e-03
1.074225000009899032e-03 9.610300315381546622e-04
1.072111508014757155e-03 9.688765602867876938e-04
1.061677718488357588e-03 1.039215396301729081e-03
1.063527917840488167e-03 1.011432224093635835e-03
1.054864955903775815e-03 9.539813229801925171e-04
1.056438190863127641e-03 1.197404783114996681e-03
1.050425991747663606e-03 9.448346370161082386e-04
1.049626370686886252e-03 1.077381248974751708e-03
1.047214103690355651e-03 9.569470392176082033e-04
1.048949374765282584e-03 9.746418349583426408e-04
1.033006737935401745e-03 9.421202630249606025e-04
1.036171073777721356e-03 9.398396581209965406e-04
1.036025262123811902e-03 1.099358804557705113e-03
1.027128931307345026e-03 9.826250797562194154e-04
1.030585532899782339e-03 9.728692833056758063e-04
1.027825774444969965e-03 9.613691853211618491e-04
1.021079662174469811e-03 9.308522807330150929e-04
1.018545122359183590e-03 9.338671287642115416e-04
1.017073778365644139e-03 9.415670806840430304e-04
1.005594580971227786e-03 9.161411731468178292e-04
1.011741896075517635e-03 9.503644610191944826e-04
1.012213060558679470e-03 9.688274458444030759e-04
9.968003692582426325e-04 9.164964636531392535e-04
1.002310279405823961e-03 1.303669265493234957e-03
9.958078917758014532e-04 8.920567266318047599e-04
9.929507774015422679e-04 9.276149110581450490e-04
9.851283089311224823e-04 9.329299672253622876e-04
9.881792972673160685e-04 9.924805795289387382e-04
9.809740371290269750e-04 9.431346247061151659e-04
9.782197328709839584e-04 9.153052057031290560e-04
9.724075676488546814e-04 9.075613683384011008e-04
9.657830281975149670e-04 9.040321869450235149e-04
9.586328913644759971e-04 9.206068149274518287e-04
9.529163160993031406e-04 8.676703182767912803e-04
9.555632017552615712e-04 9.123863886872472665e-04
9.505858226481081561e-04 8.853040030303534810e-04
9.448152734203204553e-04 8.789468103476934854e-04
9.463790492209052515e-04 8.728636683234088567e-04
9.374832218016723208e-04 8.913406044336773856e-04
9.339025437216042164e-04 1.090209027428616423e-03
9.405125376431166693e-04 8.594311499609952462e-04
9.269997681923392409e-04 9.036571178962668439e-04
9.312040299249774644e-04 8.859470258519594552e-04
9.410196583863625428e-04 8.794831480420652828e-04
9.323235015355763999e-04 8.990349080344993155e-04
9.246267009514193107e-04 8.722087041164735361e-04
9.345029381766830744e-04 8.494824183536680423e-04
9.240775412327429045e-04 1.010433496019904004e-03
9.344488714705516961e-04 8.720343637018363814e-04
9.199696442634037758e-04 8.496903520358217764e-04
9.197841989717916132e-04 8.674511754644604385e-04
9.116862238128894307e-04 8.408557369582505539e-04
9.052697788038772866e-04 8.312988934250900488e-04
9.134428844738226192e-04 9.314608690084945613e-04
9.046287884001102649e-04 8.589350697525882693e-04
9.021919941985005395e-04 8.733346028937006992e-04
8.977899526338953447e-04 8.353138220682602153e-04
9.024756282979244518e-04 8.407533538028609966e-04
8.965690573742457091e-04 8.818296408893975310e-04
8.888602933863914589e-04 8.501990101205800969e-04
8.964998264712602813e-04 8.926434349436180530e-04
8.833369900226032594e-04 8.277533281368689962e-04
8.904158740272247055e-04 8.237835889139737090e-04
8.741089523854581088e-04 8.825064282398001987e-04
8.709594497116355865e-04 8.231622031386864316e-04
8.724646163544318893e-04 8.147547126792517667e-04
8.661011707657543818e-04 8.743424514881607259e-04
8.679581389756193697e-04 8.915033109525616383e-04
8.583572278738848225e-04 8.711943454657608641e-04
8.552433602020442956e-04 8.238490498194548555e-04
8.579238026632055600e-04 8.046683806744589973e-04
8.496458338671247649e-04 7.934452934787891666e-04
8.490890607696855363e-04 8.307652802481879564e-04
8.446465250754557749e-04 8.131154931447234042e-04
8.423909492590387141e-04 8.072380564613205892e-04
8.428373792998155494e-04 8.102483297265491904e-04
8.403520763072682776e-04 7.791312484150607299e-04
8.339253789898993683e-04 7.839180939466625000e-04
8.364145657252907828e-04 1.004346950679826673e-03
8.312064731044721804e-04 8.696887059378971942e-04
8.330948938120869961e-04 7.706885296752828598e-04
8.278879747156540252e-04 9.361660716665455226e-04
8.268458776633241672e-04 7.647543671230597933e-04
8.257969138659480368e-04 8.812173419156502010e-04
8.222721440150814127e-04 8.752628750871135812e-04
8.212041900348468742e-04 8.055533499593842562e-04
8.241856886375952549e-04 7.962585507573050969e-04
8.188703194750854633e-04 7.872266848904136164e-04
8.151195012299043696e-04 7.500784670863658386e-04
8.129991860493853296e-04 7.892942264331868256e-04
8.164224036415369942e-04 7.836129726338351715e-04
8.122475357282076631e-04 7.691795620216482308e-04
8.122267556080424835e-04 7.512254498828234905e-04
8.090863673995760249e-04 8.006916962349622290e-04
8.097436972096190609e-04 7.830309424861565991e-04
8.087674172356519023e-04 7.499576538252209499e-04
8.069469862982466424e-04 1.085016154615345112e-03
8.050184843983925007e-04 7.474138143125491889e-04
8.068088567105049505e-04 8.105459436883924841e-04
8.022033579311361497e-04 7.606633073697899577e-04
8.026506287829053218e-04 7.608879298843908637e-04
8.015311435146428446e-04 8.255431828172772471e-04
8.028302686067829031e-04 8.554784673422508468e-04
8.016048103202949452e-04 7.906332571400688991e-04
8.005614695115579769e-04 8.992285147791171914e-04
7.973643152055994191e-04 8.076706275328166418e-04
7.982421997404710217e-04 7.488394626155338296e-04
7.982030149210819900e-04 7.539081424816249880e-04
7.945913453559202760e-04 9.791870775535953426e-04
7.962068613742654668e-04 7.984495488886193554e-04
7.968436723704240814e-04 7.424849860470226397e-04
7.947540982401589014e-04 7.510865963635095580e-04
7.927639886971946841e-04 7.455272616547532630e-04
7.909481434607140964e-04 7.470389918075544863e-04
7.919017401398072099e-04 7.522581745710166115e-04
7.890419786324873131e-04 7.375378006159821710e-04
7.893571348630512531e-04 7.391368719618839284e-04
7.874206741815343224e-04 8.354234095500817419e-04
7.854212697930236563e-04 7.648065715325244682e-04
7.861891394394623271e-04 7.575029163260323713e-04
7.847824679411391068e-04 7.848554791136939154e-04
7.864086345794061086e-04 7.266347021025916508e-04
7.844035487950516434e-04 7.590528650080195002e-04
7.870742205283029957e-04 7.520472569612789062e-04
7.819183400019515508e-04 7.722115562947288927e-04
7.850872944699199786e-04 7.463237538216789231e-04
7.835132321872578147e-04 7.370447292910035225e-04
7.840463608687099628e-04 7.814237693900933594e-04
7.801816797401513355e-04 7.233854111962397101e-04
7.819938045271179186e-04 7.552104690069997694e-04
7.790454355950163483e-04 7.846182191253461792e-04
7.803148420327382911e-04 7.938342633892184110e-04
7.801127690384249700e-04 7.523136302036695280e-04
7.808922810891265201e-04 7.465206968881221618e-04
7.762611704733536275e-04 7.158912057768399787e-04
7.788756050775135376e-04 7.930647845361717130e-04
7.772564561872039382e-04 7.398550678205316174e-04
7.763133449649032604e-04 7.246230630238610637e-04
7.775620369323651320e-04 7.307324471601447371e-04
7.755459627595864521e-04 7.328445055085781043e-04
7.718590400304689136e-04 8.502830577587800354e-04
7.757418370666621177e-04 7.095161763971946905e-04
7.747563173877474113e-04 7.517564602840269474e-04
7.733747828042313336e-04 8.063805452608500219e-04
7.732928325961319809e-04 7.468257459893559063e-04
7.717975444866225204e-04 7.738724671400495090e-04
7.709541203946759097e-04 7.319415490851268174e-04
7.746881102552328341e-04 7.440171861221421415e-04
7.706445517522056811e-04 8.489919730416398873e-04
7.698367131162584063e-04 7.380668580493071748e-04
7.685439937565085103e-04 7.940166475050858264e-04
7.697712251225485728e-04 7.795899321114294024e-04
7.695490209983615925e-04 7.693550619457083239e-04
